run,real_s,user_s,sys_s,peak_kb,rc,colors_used
1,0.000000,0.000000,   0.000000,1604,0,4
2,0.000000,0.000000,   0.000000,1608,0,4
3,0.000000,0.000000,   0.000000,1604,0,4
4,0.020000,0.000000,   0.000000,1608,0,4
5,0.030000,0.000000,   0.000000,1608,0,4
6,0.000000,0.000000,   0.000000,1604,0,4
7,0.000000,0.000000,   0.000000,1608,0,4
8,0.000000,0.000000,   0.000000,1604,0,4
9,0.000000,0.000000,   0.000000,1608,0,4
10,0.000000,0.000000,   0.000000,1608,0,4
